train_number,station_code,sequence_number,arrival_time,departure_time,day,record_quality,seq_source
16508,VGI,23,21:13:00,21:13:00,2,DIRECTION_NORMALIZED,9.0
16508,BUD,24,21:25:00,21:25:00,2,DIRECTION_NORMALIZED,8.0
16508,ABH,25,21:33:00,21:33:00,2,DIRECTION_NORMALIZED,7.0
16508,ULNR,26,21:35:00,21:35:00,2,DIRECTION_NORMALIZED,6.0
16508,VLDI,27,21:37:00,21:37:00,2,DIRECTION_NORMALIZED,5.0
16508,KYN,28,21:40:00,21:45:00,2,DIRECTION_NORMALIZED,4.0
16508,THK,29,21:50:00,21:50:00,2,DIRECTION_NORMALIZED,3.0
16508,DI,30,21:52:00,21:52:00,2,DIRECTION_NORMALIZED,2.0
16508,KOPR,31,21:59:00,21:59:00,2,DIRECTION_NORMALIZED,1.0
16508,CHG,32,10:26:00,10:26:00,3,DIRECTION_NORMALIZED,1.0
16529,CSMT,1,08:05:00,08:05:00,1,SOURCE,1.0
16529,MSD,2,08:06:00,08:06:00,1,SOURCE,2.0
16529,SNRD,3,08:08:00,08:08:00,1,SOURCE,3.0
16529,BY,4,08:11:00,08:11:00,1,SOURCE,4.0
16529,CRD,5,08:13:00,08:13:00,1,SOURCE,5.0
16529,PR,6,08:16:00,08:16:00,1,SOURCE,6.0
16529,DR,7,08:18:00,08:20:00,1,SOURCE,7.0
16529,MTN,8,08:21:00,08:21:00,1,SOURCE,8.0
16529,SIN,9,08:23:00,08:23:00,1,SOURCE,9.0
16529,CLA,10,08:26:00,08:26:00,1,SOURCE,10.0
16529,VVH,11,08:28:00,08:28:00,1,SOURCE,11.0
16529,GC,12,08:29:00,08:29:00,1,SOURCE,12.0
16529,VK,13,08:32:00,08:32:00,1,SOURCE,13.0
16529,BND,14,08:35:00,08:35:00,1,SOURCE,14.0
16529,NHU,15,08:36:00,08:36:00,1,SOURCE,15.0
16529,MLND,16,08:38:00,08:38:00,1,SOURCE,16.0
16529,TNA,17,08:40:00,08:40:00,1,SOURCE,17.0
16529,KLVA,18,08:43:00,08:43:00,1,SOURCE,18.0
16529,MBQ,19,08:46:00,08:46:00,1,SOURCE,19.0
16529,DIVA,20,08:49:00,08:49:00,1,SOURCE,20.0
16529,KOPR,21,08:52:00,08:52:00,1,SOURCE,21.0
16529,DI,22,08:53:00,08:53:00,1,SOURCE,22.0
16529,THK,23,08:54:00,08:54:00,1,SOURCE,23.0
16529,KYN,24,08:58:00,09:00:00,1,SOURCE,24.0
16529,VLDI,25,09:03:00,09:03:00,1,SOURCE,25.0
16529,ULNR,26,09:05:00,09:05:00,1,SOURCE,26.0
16529,ABH,27,09:08:00,09:08:00,1,SOURCE,27.0
16529,BUD,28,09:18:00,09:18:00,1,SOURCE,28.0
16529,VGI,29,09:32:00,09:32:00,1,SOURCE,29.0
16529,SHLU,30,09:37:00,09:37:00,1,SOURCE,30.0
16529,NRL,31,09:42:00,09:42:00,1,SOURCE,31.0
16529,BVS,32,09:50:00,09:50:00,1,SOURCE,32.0
16529,KJT,33,09:59:00,09:59:00,1,SOURCE,33.0
16529,PDI,34,10:03:00,10:03:00,1,SOURCE,34.0
16529,KAD,35,10:29:00,10:29:00,1,SOURCE,35.0
16529,LNL,36,10:33:00,10:35:00,1,SOURCE,36.0
16529,MVL,37,10:42:00,10:42:00,1,SOURCE,37.0
16529,KMST,38,10:51:00,10:51:00,1,SOURCE,38.0
16529,KNHE,39,10:56:00,10:56:00,1,SOURCE,39.0
16529,VDN,40,11:01:00,11:01:00,1,SOURCE,40.0
16529,TGN,41,11:05:00,11:05:00,1,SOURCE,41.0
16529,GRWD,42,11:08:00,11:08:00,1,SOURCE,42.0
16529,DEHR,43,11:15:00,11:15:00,1,SOURCE,43.0
16529,AKRD,44,11:20:00,11:20:00,1,SOURCE,44.0
16529,CCH,45,11:23:00,11:23:00,1,SOURCE,45.0
16529,PMP,46,11:25:00,11:25:00,1,SOURCE,46.0
16529,KSWD,47,11:28:00,11:28:00,1,SOURCE,47.0
16529,DAPD,48,11:31:00,11:31:00,1,SOURCE,48.0
16529,KK,49,11:33:00,11:33:00,1,SOURCE,49.0
16529,SVJR,50,11:37:00,11:37:00,1,SOURCE,50.0
16529,PUNE,51,11:40:00,11:45:00,1,SOURCE,51.0
16530,PUNE,1,15:50:00,15:55:00,2,DIRECTION_NORMALIZED,51.0
16530,SVJR,2,15:58:00,15:58:00,2,DIRECTION_NORMALIZED,50.0
16530,KK,3,16:02:00,16:02:00,2,DIRECTION_NORMALIZED,49.0
16530,DAPD,4,16:04:00,16:04:00,2,DIRECTION_NORMALIZED,48.0
16530,KSWD,5,16:08:00,16:08:00,2,DIRECTION_NORMALIZED,47.0
16530,PMP,6,16:11:00,16:11:00,2,DIRECTION_NORMALIZED,46.0
16530,CCH,7,16:13:00,16:13:00,2,DIRECTION_NORMALIZED,45.0
16530,AKRD,8,16:17:00,16:17:00,2,DIRECTION_NORMALIZED,44.0
16530,DEHR,9,16:22:00,16:22:00,2,DIRECTION_NORMALIZED,43.0
16530,GRWD,10,16:29:00,16:29:00,2,DIRECTION_NORMALIZED,42.0
16530,TGN,11,16:33:00,16:33:00,2,DIRECTION_NORMALIZED,41.0
16530,VDN,12,16:37:00,16:37:00,2,DIRECTION_NORMALIZED,40.0
16530,KNHE,13,16:43:00,16:43:00,2,DIRECTION_NORMALIZED,39.0
16530,KMST,14,16:48:00,16:48:00,2,DIRECTION_NORMALIZED,38.0
16530,MVL,15,16:57:00,16:57:00,2,DIRECTION_NORMALIZED,37.0
16530,LNL,16,17:04:00,17:05:00,2,DIRECTION_NORMALIZED,36.0
16530,KAD,17,17:10:00,17:10:00,2,DIRECTION_NORMALIZED,35.0
16530,PDI,18,17:36:00,17:36:00,2,DIRECTION_NORMALIZED,34.0
16530,KJT,19,17:40:00,17:40:00,2,DIRECTION_NORMALIZED,33.0
16530,BVS,20,17:49:00,17:49:00,2,DIRECTION_NORMALIZED,32.0
16530,NRL,21,17:57:00,17:57:00,2,DIRECTION_NORMALIZED,31.0
16530,SHLU,22,18:02:00,18:02:00,2,DIRECTION_NORMALIZED,30.0
16530,VGI,23,18:07:00,18:07:00,2,DIRECTION_NORMALIZED,29.0
16530,BUD,24,18:21:00,18:21:00,2,DIRECTION_NORMALIZED,28.0
16530,ABH,25,18:31:00,18:31:00,2,DIRECTION_NORMALIZED,27.0
16530,ULNR,26,18:34:00,18:34:00,2,DIRECTION_NORMALIZED,26.0
16530,VLDI,27,18:36:00,18:36:00,2,DIRECTION_NORMALIZED,25.0
16530,KYN,28,18:39:00,18:40:00,2,DIRECTION_NORMALIZED,24.0
16530,THK,29,18:44:00,18:44:00,2,DIRECTION_NORMALIZED,23.0
16530,DI,30,18:45:00,18:45:00,2,DIRECTION_NORMALIZED,22.0
16530,KOPR,31,18:46:00,18:46:00,2,DIRECTION_NORMALIZED,21.0
16530,DIVA,32,18:51:00,18:51:00,2,DIRECTION_NORMALIZED,20.0
16530,MBQ,33,18:53:00,18:53:00,2,DIRECTION_NORMALIZED,19.0
16530,KLVA,34,18:58:00,18:58:00,2,DIRECTION_NORMALIZED,18.0
16530,TNA,35,19:00:00,19:00:00,2,DIRECTION_NORMALIZED,17.0
16530,MLND,36,19:03:00,19:03:00,2,DIRECTION_NORMALIZED,16.0
16530,NHU,37,19:05:00,19:05:00,2,DIRECTION_NORMALIZED,15.0
16530,BND,38,19:07:00,19:07:00,2,DIRECTION_NORMALIZED,14.0
16530,VK,39,19:11:00,19:11:00,2,DIRECTION_NORMALIZED,13.0
16530,GC,40,19:14:00,19:14:00,2,DIRECTION_NORMALIZED,12.0
16530,VVH,41,19:16:00,19:16:00,2,DIRECTION_NORMALIZED,11.0
16530,CLA,42,19:18:00,19:18:00,2,DIRECTION_NORMALIZED,10.0
16530,SIN,43,19:21:00,19:21:00,2,DIRECTION_NORMALIZED,9.0
16530,MTN,44,19:23:00,19:23:00,2,DIRECTION_NORMALIZED,8.0
16530,DR,45,19:24:00,19:25:00,2,DIRECTION_NORMALIZED,7.0
16530,PR,46,19:28:00,19:28:00,2,DIRECTION_NORMALIZED,6.0
16530,CRD,47,19:33:00,19:33:00,2,DIRECTION_NORMALIZED,5.0
16530,BY,48,19:38:00,19:38:00,2,DIRECTION_NORMALIZED,4.0
16530,SNRD,49,19:44:00,19:44:00,2,DIRECTION_NORMALIZED,3.0
16530,MSD,50,19:47:00,19:47:00,2,DIRECTION_NORMALIZED,2.0
16530,CSMT,51,19:50:00,19:50:00,2,DIRECTION_NORMALIZED,1.0
16531,CHG,1,12:08:00,12:08:00,1,SOURCE,1.0
16531,KOPR,2,00:29:00,00:29:00,2,SOURCE,1.0
16531,DI,3,00:40:00,00:40:00,2,SOURCE,2.0
16531,THK,4,00:43:00,00:43:00,2,SOURCE,3.0
16531,KYN,5,01:05:00,01:10:00,2,SOURCE,4.0
16531,VLDI,6,01:13:00,01:13:00,2,SOURCE,5.0
16531,ULNR,7,01:15:00,01:15:00,2,SOURCE,6.0
16531,ABH,8,01:18:00,01:18:00,2,SOURCE,7.0
16531,BUD,9,01:28:00,01:28:00,2,SOURCE,8.0
16531,VGI,10,01:41:00,01:41:00,2,SOURCE,9.0
16531,SHLU,11,01:46:00,01:46:00,2,SOURCE,10.0
16531,NRL,12,01:51:00,01:51:00,2,SOURCE,11.0
16531,BVS,13,01:59:00,01:59:00,2,SOURCE,12.0
16531,KJT,14,02:08:00,02:10:00,2,SOURCE,13.0
16531,PDI,15,02:15:00,02:15:00,2,SOURCE,14.0
16531,KAD,16,02:51:00,02:51:00,2,SOURCE,15.0
16531,LNL,17,02:58:00,03:00:00,2,SOURCE,16.0
16531,MVL,18,03:08:00,03:08:00,2,SOURCE,17.0
16531,KMST,19,03:18:00,03:18:00,2,SOURCE,18.0
16531,KNHE,20,03:23:00,03:23:00,2,SOURCE,19.0
16531,VDN,21,03:28:00,03:28:00,2,SOURCE,20.0
16531,TGN,22,03:33:00,03:33:00,2,SOURCE,21.0
16531,GRWD,23,03:36:00,03:36:00,2,SOURCE,22.0
16531,DEHR,24,03:43:00,03:43:00,2,SOURCE,23.0
16531,AKRD,25,03:49:00,03:49:00,2,SOURCE,24.0
16531,CCH,26,03:53:00,03:53:00,2,SOURCE,25.0
16531,PMP,27,03:55:00,03:55:00,2,SOURCE,26.0
16531,KSWD,28,03:58:00,03:58:00,2,SOURCE,27.0
16531,DAPD,29,04:02:00,04:02:00,2,SOURCE,28.0
16531,KK,30,04:04:00,04:04:00,2,SOURCE,29.0
16531,SVJR,31,04:08:00,04:08:00,2,SOURCE,30.0
16531,PUNE,32,04:10:00,04:20:00,2,SOURCE,31.0
16532,PUNE,1,18:40:00,18:50:00,2,DIRECTION_NORMALIZED,31.0
16532,SVJR,2,18:53:00,18:53:00,2,DIRECTION_NORMALIZED,30.0
16532,KK,3,18:56:00,18:56:00,2,DIRECTION_NORMALIZED,29.0
16532,DAPD,4,18:59:00,18:59:00,2,DIRECTION_NORMALIZED,28.0
16532,KSWD,5,19:03:00,19:03:00,2,DIRECTION_NORMALIZED,27.0
16532,PMP,6,19:05:00,19:05:00,2,DIRECTION_NORMALIZED,26.0
16532,CCH,7,19:08:00,19:08:00,2,DIRECTION_NORMALIZED,25.0
16532,AKRD,8,19:11:00,19:11:00,2,DIRECTION_NORMALIZED,24.0
16532,DEHR,9,19:16:00,19:16:00,2,DIRECTION_NORMALIZED,23.0
16532,GRWD,10,19:23:00,19:23:00,2,DIRECTION_NORMALIZED,22.0
16532,TGN,11,19:27:00,19:27:00,2,DIRECTION_NORMALIZED,21.0
16532,VDN,12,19:31:00,19:31:00,2,DIRECTION_NORMALIZED,20.0
16532,KNHE,13,19:36:00,19:36:00,2,DIRECTION_NORMALIZED,19.0
16532,KMST,14,19:41:00,19:41:00,2,DIRECTION_NORMALIZED,18.0
16532,MVL,15,19:51:00,19:51:00,2,DIRECTION_NORMALIZED,17.0
16532,LNL,16,19:58:00,20:00:00,2,DIRECTION_NORMALIZED,16.0
16532,KAD,17,20:05:00,20:05:00,2,DIRECTION_NORMALIZED,15.0
16532,PDI,18,20:34:00,20:34:00,2,DIRECTION_NORMALIZED,14.0
16532,KJT,19,20:38:00,20:38:00,2,DIRECTION_NORMALIZED,13.0
16532,BVS,20,20:47:00,20:47:00,2,DIRECTION_NORMALIZED,12.0
16532,NRL,21,20:56:00,20:56:00,2,DIRECTION_NORMALIZED,11.0
16532,SHLU,22,21:02:00,21:02:00,2,DIRECTION_NORMALIZED,10.0
16532,VGI,23,21:07:00,21:07:00,2,DIRECTION_NORMALIZED,9.0
16532,BUD,24,21:22:00,21:22:00,2,DIRECTION_NORMALIZED,8.0
16532,ABH,25,21:32:00,21:32:00,2,DIRECTION_NORMALIZED,7.0
16532,ULNR,26,21:36:00,21:36:00,2,DIRECTION_NORMALIZED,6.0
16532,VLDI,27,21:38:00,21:38:00,2,DIRECTION_NORMALIZED,5.0
16532,KYN,28,21:40:00,21:45:00,2,DIRECTION_NORMALIZED,4.0
16532,THK,29,21:50:00,21:50:00,2,DIRECTION_NORMALIZED,3.0
16532,DI,30,21:52:00,21:52:00,2,DIRECTION_NORMALIZED,2.0
16532,KOPR,31,21:59:00,21:59:00,2,DIRECTION_NORMALIZED,1.0
16532,CHG,32,10:27:00,10:27:00,3,DIRECTION_NORMALIZED,1.0
16533,CHG,1,12:00:00,12:00:00,1,SOURCE,1.0
16533,KOPR,2,00:40:00,00:40:00,2,SOURCE,1.0
16533,DI,3,00:47:00,00:47:00,2,SOURCE,2.0
16533,THK,4,00:50:00,00:50:00,2,SOURCE,3.0
16533,KYN,5,01:05:00,01:10:00,2,SOURCE,4.0
16533,VLDI,6,01:13:00,01:13:00,2,SOURCE,5.0
16533,ULNR,7,01:16:00,01:16:00,2,SOURCE,6.0
16533,ABH,8,01:20:00,01:20:00,2,SOURCE,7.0
16533,BUD,9,01:31:00,01:31:00,2,SOURCE,8.0
16533,VGI,10,01:47:00,01:47:00,2,SOURCE,9.0
16533,SHLU,11,01:52:00,01:52:00,2,SOURCE,10.0
16533,NRL,12,01:58:00,01:58:00,2,SOURCE,11.0
16533,BVS,13,02:08:00,02:08:00,2,SOURCE,12.0
16533,KJT,14,02:18:00,02:18:00,2,SOURCE,13.0
16533,PDI,15,02:22:00,02:22:00,2,SOURCE,14.0
16533,KAD,16,02:53:00,02:53:00,2,SOURCE,15.0
16533,LNL,17,02:58:00,03:00:00,2,SOURCE,16.0
16533,MVL,18,03:08:00,03:08:00,2,SOURCE,17.0
16533,KMST,19,03:18:00,03:18:00,2,SOURCE,18.0
16533,KNHE,20,03:23:00,03:23:00,2,SOURCE,19.0
16533,VDN,21,03:28:00,03:28:00,2,SOURCE,20.0
16533,TGN,22,03:33:00,03:33:00,2,SOURCE,21.0
16533,GRWD,23,03:36:00,03:36:00,2,SOURCE,22.0
16533,DEHR,24,03:43:00,03:43:00,2,SOURCE,23.0
16533,AKRD,25,03:49:00,03:49:00,2,SOURCE,24.0
16533,CCH,26,03:52:00,03:52:00,2,SOURCE,25.0
16533,PMP,27,03:55:00,03:55:00,2,SOURCE,26.0
16533,KSWD,28,03:57:00,03:57:00,2,SOURCE,27.0
16533,DAPD,29,04:01:00,04:01:00,2,SOURCE,28.0
16533,KK,30,04:04:00,04:04:00,2,SOURCE,29.0
16533,SVJR,31,04:08:00,04:08:00,2,SOURCE,30.0
16533,PUNE,32,04:10:00,04:20:00,2,SOURCE,31.0
16534,PUNE,1,18:40:00,18:50:00,2,DIRECTION_NORMALIZED,31.0
16534,SVJR,2,18:53:00,18:53:00,2,DIRECTION_NORMALIZED,30.0
16534,KK,3,18:57:00,18:57:00,2,DIRECTION_NORMALIZED,29.0
16534,DAPD,4,18:59:00,18:59:00,2,DIRECTION_NORMALIZED,28.0
16534,KSWD,5,19:03:00,19:03:00,2,DIRECTION_NORMALIZED,27.0
16534,PMP,6,19:05:00,19:05:00,2,DIRECTION_NORMALIZED,26.0
16534,CCH,7,19:08:00,19:08:00,2,DIRECTION_NORMALIZED,25.0
16534,AKRD,8,19:11:00,19:11:00,2,DIRECTION_NORMALIZED,24.0
16534,DEHR,9,19:17:00,19:17:00,2,DIRECTION_NORMALIZED,23.0
16534,GRWD,10,19:24:00,19:24:00,2,DIRECTION_NORMALIZED,22.0
16534,TGN,11,19:27:00,19:27:00,2,DIRECTION_NORMALIZED,21.0
16534,VDN,12,19:31:00,19:31:00,2,DIRECTION_NORMALIZED,20.0
16534,KNHE,13,19:37:00,19:37:00,2,DIRECTION_NORMALIZED,19.0
16534,KMST,14,19:42:00,19:42:00,2,DIRECTION_NORMALIZED,18.0
16534,MVL,15,19:51:00,19:51:00,2,DIRECTION_NORMALIZED,17.0
16534,LNL,16,19:59:00,20:00:00,2,DIRECTION_NORMALIZED,16.0
16534,KAD,17,20:05:00,20:05:00,2,DIRECTION_NORMALIZED,15.0
16534,PDI,18,20:34:00,20:34:00,2,DIRECTION_NORMALIZED,14.0
16534,KJT,19,20:38:00,20:38:00,2,DIRECTION_NORMALIZED,13.0
16534,BVS,20,20:47:00,20:47:00,2,DIRECTION_NORMALIZED,12.0
16534,NRL,21,20:56:00,20:56:00,2,DIRECTION_NORMALIZED,11.0
16534,SHLU,22,21:02:00,21:02:00,2,DIRECTION_NORMALIZED,10.0
16534,VGI,23,21:07:00,21:07:00,2,DIRECTION_NORMALIZED,9.0
16534,BUD,24,21:22:00,21:22:00,2,DIRECTION_NORMALIZED,8.0
16534,ABH,25,21:32:00,21:32:00,2,DIRECTION_NORMALIZED,7.0
16534,ULNR,26,21:36:00,21:36:00,2,DIRECTION_NORMALIZED,6.0
16534,VLDI,27,21:38:00,21:38:00,2,DIRECTION_NORMALIZED,5.0
16534,KYN,28,21:40:00,21:45:00,2,DIRECTION_NORMALIZED,4.0
16534,THK,29,21:50:00,21:50:00,2,DIRECTION_NORMALIZED,3.0
16534,DI,30,21:53:00,21:53:00,2,DIRECTION_NORMALIZED,2.0
16534,KOPR,31,22:00:00,22:00:00,2,DIRECTION_NORMALIZED,1.0
16534,CHG,32,10:14:00,10:14:00,3,DIRECTION_NORMALIZED,1.0
16613,KOPR,1,19:09:00,19:09:00,1,SOURCE,1.0
16613,DI,2,19:19:00,19:19:00,1,SOURCE,2.0
16613,THK,3,19:21:00,19:21:00,1,SOURCE,3.0
16613,KYN,4,19:40:00,19:45:00,1,SOURCE,4.0
16613,VLDI,5,19:47:00,19:47:00,1,SOURCE,5.0
16613,ULNR,6,19:49:00,19:49:00,1,SOURCE,6.0
16613,ABH,7,19:51:00,19:51:00,1,SOURCE,7.0
16613,BUD,8,19:58:00,19:58:00,1,SOURCE,8.0
16613,VGI,9,20:08:00,20:08:00,1,SOURCE,9.0
16613,SHLU,10,20:12:00,20:12:00,1,SOURCE,10.0
16613,NRL,11,20:16:00,20:16:00,1,SOURCE,11.0
16613,BVS,12,20:22:00,20:22:00,1,SOURCE,12.0
16613,KJT,13,20:28:00,20:30:00,1,SOURCE,13.0
16613,PDI,14,20:35:00,20:35:00,1,SOURCE,14.0
16613,KAD,15,21:11:00,21:11:00,1,SOURCE,15.0
16613,LNL,16,21:18:00,21:20:00,1,SOURCE,16.0
16613,MVL,17,21:27:00,21:27:00,1,SOURCE,17.0
16613,KMST,18,21:36:00,21:36:00,1,SOURCE,18.0
16613,KNHE,19,21:41:00,21:41:00,1,SOURCE,19.0
16613,VDN,20,21:46:00,21:46:00,1,SOURCE,20.0
16613,TGN,21,21:50:00,21:50:00,1,SOURCE,21.0
16613,GRWD,22,21:53:00,21:53:00,1,SOURCE,22.0
16613,DEHR,23,22:00:00,22:00:00,1,SOURCE,23.0
16613,AKRD,24,22:05:00,22:05:00,1,SOURCE,24.0
16613,CCH,25,22:08:00,22:08:00,1,SOURCE,25.0
16613,PMP,26,22:11:00,22:11:00,1,SOURCE,26.0
16613,KSWD,27,22:13:00,22:13:00,1,SOURCE,27.0
16613,DAPD,28,22:17:00,22:17:00,1,SOURCE,28.0
16613,KK,29,22:19:00,22:19:00,1,SOURCE,29.0
16613,SVJR,30,22:23:00,22:23:00,1,SOURCE,30.0
16613,PUNE,31,22:25:00,22:30:00,1,SOURCE,31.0
16614,PUNE,1,02:00:00,02:05:00,3,DIRECTION_NORMALIZED,31.0
16614,SVJR,2,02:08:00,02:08:00,3,DIRECTION_NORMALIZED,30.0
16614,KK,3,02:12:00,02:12:00,3,DIRECTION_NORMALIZED,29.0
16614,DAPD,4,02:14:00,02:14:00,3,DIRECTION_NORMALIZED,28.0
16614,KSWD,5,02:18:00,02:18:00,3,DIRECTION_NORMALIZED,27.0
16614,PMP,6,02:20:00,02:20:00,3,DIRECTION_NORMALIZED,26.0
16614,CCH,7,02:23:00,02:23:00,3,DIRECTION_NORMALIZED,25.0
16614,AKRD,8,02:26:00,02:26:00,3,DIRECTION_NORMALIZED,24.0
16614,DEHR,9,02:32:00,02:32:00,3,DIRECTION_NORMALIZED,23.0
16614,GRWD,10,02:39:00,02:39:00,3,DIRECTION_NORMALIZED,22.0
16614,TGN,11,02:42:00,02:42:00,3,DIRECTION_NORMALIZED,21.0
16614,VDN,12,02:46:00,02:46:00,3,DIRECTION_NORMALIZED,20.0
16614,KNHE,13,02:52:00,02:52:00,3,DIRECTION_NORMALIZED,19.0
16614,KMST,14,02:57:00,02:57:00,3,DIRECTION_NORMALIZED,18.0
16614,MVL,15,03:06:00,03:06:00,3,DIRECTION_NORMALIZED,17.0
16614,LNL,16,03:14:00,03:15:00,3,DIRECTION_NORMALIZED,16.0
16614,KAD,17,03:21:00,03:21:00,3,DIRECTION_NORMALIZED,15.0
16614,PDI,18,03:54:00,03:54:00,3,DIRECTION_NORMALIZED,14.0
16614,KJT,19,03:59:00,04:00:00,3,DIRECTION_NORMALIZED,13.0
16614,BVS,20,04:07:00,04:07:00,3,DIRECTION_NORMALIZED,12.0
16614,NRL,21,04:13:00,04:13:00,3,DIRECTION_NORMALIZED,11.0
16614,SHLU,22,04:17:00,04:17:00,3,DIRECTION_NORMALIZED,10.0
16614,VGI,23,04:21:00,04:21:00,3,DIRECTION_NORMALIZED,9.0
16614,BUD,24,04:31:00,04:31:00,3,DIRECTION_NORMALIZED,8.0
16614,ABH,25,04:39:00,04:39:00,3,DIRECTION_NORMALIZED,7.0
16614,ULNR,26,04:41:00,04:41:00,3,DIRECTION_NORMALIZED,6.0
16614,VLDI,27,04:43:00,04:43:00,3,DIRECTION_NORMALIZED,5.0
16614,KYN,28,04:45:00,04:50:00,3,DIRECTION_NORMALIZED,4.0
16614,THK,29,04:54:00,04:54:00,3,DIRECTION_NORMALIZED,3.0
16614,DI,30,04:56:00,04:56:00,3,DIRECTION_NORMALIZED,2.0
16614,KOPR,31,05:02:00,05:02:00,3,DIRECTION_NORMALIZED,1.0
17017,KOPR,1,19:09:00,19:09:00,1,SOURCE,1.0
17017,DI,2,19:19:00,19:19:00,1,SOURCE,2.0
17017,THK,3,19:21:00,19:21:00,1,SOURCE,3.0
17017,KYN,4,19:40:00,19:45:00,1,SOURCE,4.0
17017,VLDI,5,19:47:00,19:47:00,1,SOURCE,5.0
17017,ULNR,6,19:49:00,19:49:00,1,SOURCE,6.0
17017,ABH,7,19:51:00,19:51:00,1,SOURCE,7.0
17017,BUD,8,19:58:00,19:58:00,1,SOURCE,8.0
17017,VGI,9,20:08:00,20:08:00,1,SOURCE,9.0
17017,SHLU,10,20:12:00,20:12:00,1,SOURCE,10.0
17017,NRL,11,20:16:00,20:16:00,1,SOURCE,11.0
17017,BVS,12,20:22:00,20:22:00,1,SOURCE,12.0
17017,KJT,13,20:28:00,20:30:00,1,SOURCE,13.0
17017,PDI,14,20:35:00,20:35:00,1,SOURCE,14.0
17017,KAD,15,21:11:00,21:11:00,1,SOURCE,15.0
17017,LNL,16,21:18:00,21:20:00,1,SOURCE,16.0
17017,MVL,17,21:27:00,21:27:00,1,SOURCE,17.0
17017,KMST,18,21:36:00,21:36:00,1,SOURCE,18.0
17017,KNHE,19,21:41:00,21:41:00,1,SOURCE,19.0
17017,VDN,20,21:46:00,21:46:00,1,SOURCE,20.0
17017,TGN,21,21:50:00,21:50:00,1,SOURCE,21.0
17017,GRWD,22,21:53:00,21:53:00,1,SOURCE,22.0
17017,DEHR,23,22:00:00,22:00:00,1,SOURCE,23.0
17017,AKRD,24,22:05:00,22:05:00,1,SOURCE,24.0
17017,CCH,25,22:08:00,22:08:00,1,SOURCE,25.0
17017,PMP,26,22:11:00,22:11:00,1,SOURCE,26.0
17017,KSWD,27,22:13:00,22:13:00,1,SOURCE,27.0
17017,DAPD,28,22:17:00,22:17:00,1,SOURCE,28.0
17017,KK,29,22:19:00,22:19:00,1,SOURCE,29.0
17017,SVJR,30,22:23:00,22:23:00,1,SOURCE,30.0
17017,PUNE,31,22:25:00,22:30:00,1,SOURCE,31.0
17018,PUNE,1,02:00:00,02:05:00,2,DIRECTION_NORMALIZED,31.0
17018,SVJR,2,02:08:00,02:08:00,2,DIRECTION_NORMALIZED,30.0
17018,KK,3,02:11:00,02:11:00,2,DIRECTION_NORMALIZED,29.0
17018,DAPD,4,02:14:00,02:14:00,2,DIRECTION_NORMALIZED,28.0
17018,KSWD,5,02:18:00,02:18:00,2,DIRECTION_NORMALIZED,27.0
17018,PMP,6,02:20:00,02:20:00,2,DIRECTION_NORMALIZED,26.0
17018,CCH,7,02:23:00,02:23:00,2,DIRECTION_NORMALIZED,25.0
17018,AKRD,8,02:26:00,02:26:00,2,DIRECTION_NORMALIZED,24.0
17018,DEHR,9,02:31:00,02:31:00,2,DIRECTION_NORMALIZED,23.0
17018,GRWD,10,02:38:00,02:38:00,2,DIRECTION_NORMALIZED,22.0
17018,TGN,11,02:42:00,02:42:00,2,DIRECTION_NORMALIZED,21.0
17018,VDN,12,02:46:00,02:46:00,2,DIRECTION_NORMALIZED,20.0
17018,KNHE,13,02:51:00,02:51:00,2,DIRECTION_NORMALIZED,19.0
17018,KMST,14,02:56:00,02:56:00,2,DIRECTION_NORMALIZED,18.0
17018,MVL,15,03:06:00,03:06:00,2,DIRECTION_NORMALIZED,17.0
17018,LNL,16,03:13:00,03:15:00,2,DIRECTION_NORMALIZED,16.0
17018,KAD,17,03:21:00,03:21:00,2,DIRECTION_NORMALIZED,15.0
17018,PDI,18,03:53:00,03:53:00,2,DIRECTION_NORMALIZED,14.0
17018,KJT,19,03:58:00,04:00:00,2,DIRECTION_NORMALIZED,13.0
17018,BVS,20,04:07:00,04:07:00,2,DIRECTION_NORMALIZED,12.0
17018,NRL,21,04:14:00,04:14:00,2,DIRECTION_NORMALIZED,11.0
17018,SHLU,22,04:19:00,04:19:00,2,DIRECTION_NORMALIZED,10.0
17018,VGI,23,04:23:00,04:23:00,2,DIRECTION_NORMALIZED,9.0
17018,BUD,24,04:34:00,04:34:00,2,DIRECTION_NORMALIZED,8.0
17018,ABH,25,04:42:00,04:42:00,2,DIRECTION_NORMALIZED,7.0
17018,ULNR,26,04:45:00,04:45:00,2,DIRECTION_NORMALIZED,6.0
17018,VLDI,27,04:47:00,04:47:00,2,DIRECTION_NORMALIZED,5.0
17018,KYN,28,04:48:00,04:50:00,2,DIRECTION_NORMALIZED,4.0
17018,THK,29,04:54:00,04:54:00,2,DIRECTION_NORMALIZED,3.0
17018,DI,30,04:56:00,04:56:00,2,DIRECTION_NORMALIZED,2.0
17018,KOPR,31,05:01:00,05:01:00,2,DIRECTION_NORMALIZED,1.0
17031,CSMT,1,12:45:00,12:45:00,1,SOURCE,1.0
17031,MSD,2,12:46:00,12:46:00,1,SOURCE,2.0
17031,SNRD,3,12:48:00,12:48:00,1,SOURCE,3.0
17031,BY,4,12:51:00,12:51:00,1,SOURCE,4.0
17031,CRD,5,12:53:00,12:53:00,1,SOURCE,5.0
